Volcano Number,Volcano Name,Eruption Number,Start Year,Start Month,Latitude,Longitude
352050,Cotopaxi,11571,1866,9,-0.677,-78.436
263060,Gede-Pangrango,15652,1866,9,-6.77,106.965
244010,Ofu-Olosega,14804,1866,9,-14.175,-169.618
263310,Tengger Caldera,13449,1866,7,-7.942,112.95
343030,Izalco,10791,1866,4,13.813,-89.633
312030,Pavlof,20119,1866,3,55.417,-161.894
212040,Santorini,13887,1866,1,36.404,25.396
224010,Cameroon,14123,1866,1,4.203,9.17
345070,Turrialba,11246,1866,1,10.025,-83.767
332020,Mauna Loa,10195,1865,12,19.475,-155.608
263310,Tengger Caldera,13448,1865,12,-7.942,112.95
263250,Merapi,15877,1865,10,-7.54,110.446
351080,Galeras,11359,1865,10,1.22,-77.37
322010,Hood,20574,1865,9,45.374,-121.695
300260,Klyuchevskoy,19422,1865,9,56.056,160.642
381040,Pico Fracture Zone,12982,1865,7,38.75,-38.08
264180,Lewotobi,16282,1865,5,-8.542,122.775
263300,Semeru,15980,1865,4,-8.108,112.922
263310,Tengger Caldera,15988,1865,4,-7.942,112.95
233020,"Fournaise, Piton de la",14286,1865,2,-21.244,55.708
211060,Etna,13744,1865,1,37.748,14.999
268060,Gamalama,16647,1864,12,0.8,127.33
241080,Tongariro,13432,1864,12,-39.157,175.632
357070,"Chillan, Nevados de",11972,1864,11,-36.868,-71.378
357130,Mocho-Choshuenco,12185,1864,11,-39.927,-72.027
357120,Villarrica,12128,1864,10,-39.42,-71.93
268070,Makian,16687,1864,10,0.32,127.4
345060,Irazu,11211,1864,9,9.979,-83.852
345070,Turrialba,11245,1864,8,10.025,-83.767
211060,Etna,13743,1864,8,37.748,14.999
263340,Raung,15921,1864,7,-8.119,114.056
263320,Lamongan,16081,1864,6,-7.979,113.342
257050,Lopevi,15299,1864,6,-16.507,168.346
267020,Karangetang,16497,1864,6,2.781,125.407
343030,Izalco,10790,1864,5,13.813,-89.633
211020,Vesuvius,13357,1864,2,40.821,14.426
268060,Gamalama,16645,1864,1,0.8,127.33
284140,Farallon de Pajaros,18478,1864,1,20.546,144.893
263280,Kelut,15949,1864,1,-7.93,112.308
233020,"Fournaise, Piton de la",14285,1863,12,-21.244,55.708
357080,Antuco,19910,1863,12,-37.406,-71.349
268070,Makian,16686,1863,8,0.32,127.4
211070,Campi Flegrei Mar Sicilia,13869,1863,8,37.1,12.7
355030,Isluga,11823,1863,8,-19.15,-68.83
321010,Baker,20460,1863,7,48.777,-121.813
261140,Marapi,15427,1863,5,-0.38,100.474
211060,Etna,13742,1863,5,37.748,14.999
283270,Iwakisan,18128,1863,3,40.656,140.303
268060,Gamalama,16643,1862,7,0.8,127.33
373030,Bardarbunga,12883,1862,6,64.633,-17.516
263250,Merapi,15848,1862,5,-7.54,110.446
343100,San Miguel,10845,1862,1,13.434,-88.269
241080,Tongariro,13551,1862,1,-39.157,175.632
268070,Makian,16685,1861,12,0.32,127.4
357070,"Chillan, Nevados de",11971,1861,6,-36.868,-71.378
241100,Ruapehu,14612,1861,5,-39.28,175.57
221100,Dubbi,13937,1861,5,13.579,41.809
264180,Lewotobi,16281,1861,5,-8.542,122.775
261140,Marapi,15426,1861,4,-0.38,100.474
233020,"Fournaise, Piton de la",14284,1861,3,-21.244,55.708
357080,Antuco,19908,1861,2,-37.406,-71.349
233010,Karthala,14187,1860,12,-11.75,43.38
273090,Cagua,16871,1860,10,18.222,122.123
264050,Sangeang Api,16238,1860,9,-8.2,119.07
263340,Raung,15920,1860,9,-8.119,114.056
342090,Fuego,10711,1860,8,14.473,-90.88
357070,"Chillan, Nevados de",11970,1860,7,-36.868,-71.378
290390,Alaid,18882,1860,7,50.861,155.565
263310,Tengger Caldera,16033,1860,6,-7.942,112.95
372030,Katla,12676,1860,5,63.633,-19.083
263300,Semeru,15978,1860,4,-8.108,112.922
263180,Slamet,15735,1860,3,-7.242,109.208
233020,"Fournaise, Piton de la",14283,1860,1,-21.244,55.708
263340,Raung,15919,1859,12,-8.119,114.056
343030,Izalco,10788,1859,12,13.813,-89.633
321010,Baker,20458,1859,11,48.777,-121.813
290380,Ebeko,18867,1859,9,50.686,156.014
353020,Wolf,20897,1859,8,0.02,-91.35
344010,Cosiguina,10874,1859,8,12.98,-87.57
322010,Hood,20573,1859,8,45.374,-121.695
357120,Villarrica,12127,1859,5,-39.42,-71.93
233020,"Fournaise, Piton de la",14282,1859,5,-21.244,55.708
241080,Tongariro,13550,1859,4,-39.157,175.632
263320,Lamongan,16079,1859,2,-7.979,113.342
263310,Tengger Caldera,16032,1859,1,-7.942,112.95
332020,Mauna Loa,10194,1859,1,19.475,-155.608
344100,Masaya,11019,1858,11,11.984,-86.161
233020,"Fournaise, Piton de la",14281,1858,11,-21.244,55.708
352050,Cotopaxi,11567,1858,11,-0.677,-78.436
263310,Tengger Caldera,16031,1858,10,-7.942,112.95
355100,Lascar,11850,1858,4,-23.37,-67.73
263310,Tengger Caldera,16030,1858,3,-7.942,112.95
271060,Ragang,16710,1858,2,7.7,124.5
343030,Izalco,10787,1858,2,13.813,-89.633
273030,Mayon,13615,1858,1,13.257,123.685
343100,San Miguel,10844,1857,11,13.434,-88.269
342090,Fuego,10708,1857,9,14.473,-90.88
352080,Tungurahua,11636,1857,9,-1.467,-78.442
263300,Semeru,15977,1857,8,-8.108,112.922
256010,Tinakula,15192,1857,8,-10.386,165.804
290150,Chirpoi,18782,1857,7,46.532,150.871
384010,Fogo,13134,1857,6,14.95,-24.35
321050,St. Helens,20554,1857,4,46.2,-122.18
343030,Izalco,10786,1857,2,13.813,-89.633
241080,Tongariro,13549,1857,2,-39.157,175.632
342090,Fuego,10707,1857,1,14.473,-90.88
352010,Reventador,11431,1856,12,-0.077,-77.656
344100,Masaya,11017,1856,12,11.984,-86.161
271060,Ragang,16709,1856,11,7.7,124.5
352050,Cotopaxi,11565,1856,10,-0.677,-78.436
274020,Didicas,16874,1856,9,19.077,122.202
342090,Fuego,10706,1856,9,14.473,-90.88
285020,Hokkaido-Komagatake,18567,1856,9,42.063,140.677
263310,Tengger Caldera,16028,1856,9,-7.942,112.95
263300,Semeru,15976,1856,9,-8.108,112.922
267010,Ruang,16480,1856,9,2.3,125.37
343030,Izalco,10785,1856,5,13.813,-89.633
352050,Cotopaxi,11564,1856,5,-0.677,-78.436
261050,"Telong, Bur ni",15398,1856,4,4.769,96.821
282110,Asosan,17285,1856,3,32.884,131.104
267040,Awu,16557,1856,3,3.689,125.447
263320,Lamongan,16078,1856,3,-7.979,113.342
342090,Fuego,10705,1856,1,14.473,-90.88
211020,Vesuvius,13355,1855,12,40.821,14.426
343100,San Miguel,10843,1855,12,13.434,-88.269
352050,Cotopaxi,11563,1855,11,-0.677,-78.436
261140,Marapi,15425,1855,10,-0.38,100.474
342090,Fuego,10704,1855,9,14.473,-90.88
332020,Mauna Loa,10193,1855,8,19.475,-155.608
256010,Tinakula,15191,1855,8,-10.386,165.804
233010,Karthala,14183,1855,7,-11.75,43.38
300100,Avachinsky,19092,1855,5,53.256,158.836
345070,Turrialba,11243,1855,5,10.025,-83.767
273030,Mayon,13613,1855,3,13.257,123.685
282020,Io-Torishima,16915,1855,3,27.881,128.223
211020,Vesuvius,13354,1854,12,40.821,14.426
352050,Cotopaxi,11562,1854,9,-0.677,-78.436
300130,Karymsky,19158,1854,9,54.049,159.443
261140,Marapi,15422,1854,8,-0.38,100.474
300100,Avachinsky,19091,1854,8,53.256,158.836
290340,Fuss Peak,18842,1854,7,50.267,155.246
290390,Alaid,18881,1854,6,50.861,155.565
290150,Chirpoi,18781,1854,6,46.532,150.871
343030,Izalco,10784,1854,5,13.813,-89.633
264010,Batur,16183,1854,4,-8.242,115.375
352050,Cotopaxi,11561,1854,4,-0.677,-78.436
282110,Asosan,17284,1854,2,32.884,131.104
300270,Sheveluch,19572,1854,2,56.653,161.36
355110,Llullaillaco,11879,1854,2,-24.72,-68.53
344090,Momotombo,10994,1854,2,12.423,-86.539
321050,St. Helens,20553,1854,2,46.2,-122.18
355100,Lascar,11849,1854,1,-23.37,-67.73
274050,Unnamed,16890,1854,1,20.33,121.75
300100,Avachinsky,19090,1853,12,53.256,158.836
300060,Mutnovsky,18961,1853,12,52.449,158.196
290360,Chikurachki,18846,1853,12,50.324,155.461
261220,Kaba,15539,1853,11,-3.522,102.615
357120,Villarrica,12126,1853,11,-39.42,-71.93
281030,Unnamed,16907,1853,10,24.132,121.926
300260,Klyuchevskoy,19421,1853,10,56.056,160.642
352050,Cotopaxi,11560,1853,9,-0.677,-78.436
273030,Mayon,13612,1853,7,13.257,123.685
243110,Niuafo'ou,14787,1853,6,-15.6,-175.63
342060,Atitlan,10646,1853,5,14.583,-91.186
285030,Toya,18598,1853,4,42.544,140.839
344100,Masaya,11016,1853,4,11.984,-86.161
321050,St. Helens,20552,1853,3,46.2,-122.18
263060,Gede-Pangrango,15651,1853,3,-6.77,106.965
357100,Lonquimay,12012,1853,2,-38.379,-71.586
261230,Dempo,15551,1853,1,-4.016,103.121
300060,Mutnovsky,18960,1853,1,52.449,158.196
321010,Baker,20454,1852,12,48.777,-121.813
344010,Cosiguina,10873,1852,12,12.98,-87.57
283090,Niigata-Yakeyama,17540,1852,11,36.921,138.036
357080,Antuco,19907,1852,11,-37.406,-71.349
264230,Lewotolo,16332,1852,10,-8.272,123.505
211060,Etna,13740,1852,8,37.748,14.999
300260,Klyuchevskoy,19420,1852,8,56.056,160.642
344100,Masaya,11015,1852,6,11.984,-86.161
263060,Gede-Pangrango,15650,1852,5,-6.77,106.965
300140,Maly Semyachik,17638,1852,4,54.135,159.674
300060,Mutnovsky,18959,1852,3,52.449,158.196
384010,Fogo,13133,1852,2,14.95,-24.35
332020,Mauna Loa,10192,1852,2,19.475,-155.608
300260,Klyuchevskoy,19419,1852,2,56.056,160.642
300100,Avachinsky,19089,1851,11,53.256,158.836
300140,Maly Semyachik,17637,1851,9,54.135,159.674
332020,Mauna Loa,10191,1851,8,19.475,-155.608
360120,Pelee,12429,1851,8,14.809,-61.165
352050,Cotopaxi,11558,1851,6,-0.677,-78.436
273030,Mayon,13611,1851,5,13.257,123.685
263280,Kelut,15948,1851,1,-7.93,112.308
263300,Semeru,15975,1851,1,-8.108,112.922
233020,"Fournaise, Piton de la",14278,1850,11,-21.244,55.708
344070,"Negro, Cerro",10944,1850,4,12.506,-86.702
321050,St. Helens,20551,1850,3,46.2,-122.18
263340,Raung,15918,1849,12,-8.119,114.056
263180,Slamet,15734,1849,12,-7.242,109.208
268060,Gamalama,16640,1849,11,0.8,127.33
264230,Lewotolo,16331,1849,10,-8.272,123.505
353020,Wolf,20898,1849,9,0.02,-91.35
263250,Merapi,15876,1849,9,-7.54,110.446
263320,Lamongan,16077,1849,6,-7.979,113.342
332020,Mauna Loa,10190,1849,5,19.475,-155.608
263250,Merapi,15875,1849,4,-7.54,110.446
263300,Semeru,15973,1848,8,-8.108,112.922
263280,Kelut,15946,1848,5,-7.93,112.308
263060,Gede-Pangrango,15649,1848,5,-6.77,106.965
321050,St. Helens,20549,1848,4,46.2,-122.18
311320,Akutan,20002,1848,3,54.134,-165.986
263300,Semeru,15972,1848,2,-8.108,112.922
263200,Dieng Volcanic Complex,15775,1847,12,-7.2,109.879
351060,Purace,11320,1847,10,2.32,-76.4
263060,Gede-Pangrango,15648,1847,10,-6.77,106.965
263130,Guntur,15712,1847,10,-7.143,107.84
263320,Lamongan,16076,1847,9,-7.979,113.342
268060,Gamalama,16639,1847,9,0.8,127.33
243061,Kao,22255,1847,7,-19.668,-175.016
243060,Tofua,22253,1847,7,-19.75,-175.07
345060,Irazu,11210,1847,5,9.979,-83.852
384010,Fogo,13132,1847,4,14.95,-24.35
263320,Lamongan,16075,1847,3,-7.979,113.342
321050,St. Helens,20548,1847,3,46.2,-122.18
263180,Slamet,15733,1847,3,-7.242,109.208
268060,Gamalama,16637,1847,2,0.8,127.33
357060,"Azul, Cerro",11950,1846,11,-35.653,-70.761
285011,Esan,18551,1846,11,41.805,141.166
353010,Fernandina,11658,1846,11,-0.37,-91.55
211070,Campi Flegrei Mar Sicilia,13868,1846,10,37.1,12.7
264030,Rinjani,16211,1846,9,-8.42,116.47
263250,Merapi,15873,1846,9,-7.54,110.446
265070,Serua,16390,1846,9,-6.312,130.017
283150,Nasudake,17881,1846,8,37.125,139.963
312030,Pavlof,20117,1846,8,55.417,-161.894
243100,Fonualei,14779,1846,6,-18.023,-174.317
263090,Tangkubanparahu,15671,1846,5,-6.77,107.6
268060,Gamalama,16636,1846,5,0.8,127.33
273030,Mayon,13610,1846,5,13.257,123.685
263250,Merapi,15872,1846,4,-7.54,110.446
342110,Pacaya,10758,1846,2,14.382,-90.601
261140,Marapi,15421,1845,11,-0.38,100.474
372070,Hekla,12746,1845,9,63.983,-19.666
312030,Pavlof,20116,1845,8,55.417,-161.894
243060,Tofua,22254,1845,7,-19.75,-175.07
261160,Talang,15486,1845,4,-0.979,100.681
283270,Iwakisan,18125,1845,4,40.656,140.303
352050,Cotopaxi,11556,1845,4,-0.677,-78.436
357080,Antuco,19905,1845,2,-37.406,-71.349
351020,"Ruiz, Nevado del",11287,1845,2,4.892,-75.324
266030,Soputan,16425,1845,2,1.112,124.737
263060,Gede-Pangrango,15647,1845,1,-6.77,106.965
273030,Mayon,13609,1845,1,13.257,123.685
263300,Semeru,15971,1845,1,-8.108,112.922
233020,"Fournaise, Piton de la",14272,1844,12,-21.244,55.708
263310,Tengger Caldera,16027,1844,11,-7.942,112.95
241080,Tongariro,13547,1844,10,-39.157,175.632
263300,Semeru,15970,1844,9,-8.108,112.922
265070,Serua,16388,1844,8,-6.312,130.017
343100,San Miguel,10841,1844,7,13.434,-88.269
343030,Izalco,10782,1844,6,13.813,-89.633
345020,Rincon de la Vieja,11087,1844,5,10.83,-85.324
264110,Iya,13707,1844,5,-8.897,121.645
283270,Iwakisan,18124,1844,4,40.656,140.303
233020,"Fournaise, Piton de la",14271,1844,3,-21.244,55.708
352010,Reventador,11429,1843,12,-0.077,-77.656
263130,Guntur,15711,1843,11,-7.143,107.84
211060,Etna,13739,1843,11,37.748,14.999
261160,Talang,15485,1843,10,-0.979,100.681
263320,Lamongan,16074,1843,8,-7.979,113.342
263060,Gede-Pangrango,15632,1843,7,-6.77,106.965
342060,Atitlan,10644,1843,7,14.583,-91.186
290200,Ketoi,18793,1843,7,47.35,152.475
268060,Gamalama,16633,1843,4,0.8,127.33
332020,Mauna Loa,10189,1843,1,19.475,-155.608
263130,Guntur,15710,1843,1,-7.143,107.84
263310,Tengger Caldera,16026,1843,1,-7.942,112.95
321050,St. Helens,20547,1842,11,46.2,-122.18
211060,Etna,13738,1842,11,37.748,14.999
268060,Gamalama,16632,1842,10,0.8,127.33
290161,Milna,18787,1842,6,46.815,151.786
233020,"Fournaise, Piton de la",14166,1842,4,-21.244,55.708
255020,Bagana,15114,1842,3,-6.137,155.196
390030,Deception Island,13188,1842,2,-63.001,-60.652
263310,Tengger Caldera,16025,1842,1,-7.942,112.95
263300,Semeru,15969,1842,1,-8.108,112.922
263130,Guntur,15709,1841,11,-7.143,107.84
211020,Vesuvius,13353,1841,9,40.821,14.426
263320,Lamongan,16073,1841,7,-7.979,113.342
282050,Kuchinoerabujima,16966,1841,5,30.443,130.217
258020,Hunter Island,15365,1841,3,-22.4,172.05
390020,Erebus,13152,1841,1,-77.53,167.17
263060,Gede-Pangrango,15631,1840,11,-6.77,106.965
213040,Ararat,13539,1840,7,39.7,44.3
332010,Kilauea,10065,1840,5,19.421,-155.287
263130,Guntur,15708,1840,5,-7.143,107.84
268060,Gamalama,16630,1840,2,0.8,127.33
271060,Ragang,16708,1840,1,7.7,124.5
263250,Merapi,15871,1840,1,-7.54,110.446
283080,Midagahara,17530,1839,6,36.571,137.59
390010,Buckle Island,19969,1839,2,-66.78,163.25
241080,Tongariro,14561,1839,2,-39.157,175.632
268060,Gamalama,16629,1839,1,0.8,127.33
261050,"Telong, Bur ni",15397,1839,1,4.769,96.821
261020,Seulawah Agam,15390,1839,1,5.448,95.658
224010,Cameroon,14120,1838,12,4.203,9.17
263320,Lamongan,15950,1838,10,-7.979,113.342
312070,Veniaminof,20158,1838,8,56.17,-159.38
211060,Etna,13737,1838,7,37.748,14.999
263320,Lamongan,16072,1838,7,-7.979,113.342
263300,Semeru,15968,1838,7,-8.108,112.922
373010,Grimsvotn,12814,1838,6,64.416,-17.316
282110,Asosan,17283,1838,3,32.884,131.104
268060,Gamalama,16628,1838,2,0.8,127.33
357120,Villarrica,12124,1837,11,-39.42,-71.93
358010,Osorno,12233,1837,11,-41.105,-72.496
282110,Asosan,17282,1837,10,32.884,131.104
261050,"Telong, Bur ni",15396,1837,9,4.769,96.821
263250,Merapi,15870,1837,8,-7.54,110.446
342060,Atitlan,10643,1837,6,14.583,-91.186
357040,Planchon-Peteroa,11932,1837,2,-35.223,-70.568
360060,Soufriere Guadeloupe,12365,1836,12,16.044,-61.664
263130,Guntur,15707,1836,10,-7.143,107.84
263300,Semeru,15967,1836,8,-8.108,112.922
283080,Midagahara,17529,1836,7,36.571,137.59
267010,Ruang,16478,1836,4,2.3,125.37
284040,Miyakejima,18267,1835,11,34.094,139.526
263180,Slamet,15732,1835,9,-7.242,109.208
282110,Asosan,17281,1835,5,32.884,131.104
267030,Banua Wuhu,16545,1835,4,3.138,125.491
321050,St. Helens,20546,1835,3,46.2,-122.18
358040,Michinmahuida,12274,1835,2,-42.799,-72.445
351060,Purace,11318,1835,1,2.32,-76.4
344010,Cosiguina,10872,1835,1,12.98,-87.57
268060,Gamalama,16627,1835,1,0.8,127.33
211020,Vesuvius,13352,1835,1,40.821,14.426
263130,Guntur,15706,1834,12,-7.143,107.84
358010,Osorno,12232,1834,11,-41.105,-72.496
358040,Michinmahuida,12177,1834,11,-42.799,-72.445
261220,Kaba,15537,1834,11,-3.522,102.615
283220,Chokaisan,18033,1834,7,39.099,140.049
221010,"Tair, Jebel at",13920,1833,12,15.55,41.83
290380,Ebeko,18866,1833,12,50.686,156.014
261220,Kaba,15536,1833,11,-3.522,102.615
261160,Talang,15484,1833,10,-0.979,100.681
263130,Guntur,15705,1833,9,-7.143,107.84
268060,Gamalama,16626,1833,6,0.8,127.33
263250,Merapi,15869,1832,12,-7.54,110.446
357120,Villarrica,12123,1832,12,-39.42,-71.93
211060,Etna,13736,1832,10,37.748,14.999
263060,Gede-Pangrango,15629,1832,8,-6.77,106.965
263130,Guntur,15704,1832,8,-7.143,107.84
332020,Mauna Loa,10188,1832,6,19.475,-155.608
282090,Kirishimayama,17141,1832,4,31.934,130.862
263300,Semeru,15966,1832,4,-8.108,112.922
233020,"Fournaise, Piton de la",14270,1832,3,-21.244,55.708
260010,Barren Island,15381,1832,3,12.278,93.858
300070,Gorely,19015,1832,2,52.559,158.03
263130,Guntur,15703,1832,1,-7.143,107.84
332010,Kilauea,10064,1832,1,19.421,-155.287
283190,Zaozan,17974,1831,11,38.144,140.44
321050,St. Helens,20545,1831,8,46.2,-122.18
211070,Campi Flegrei Mar Sicilia,13867,1831,6,37.1,12.7
268060,Gamalama,16625,1831,5,0.8,127.33
263300,Semeru,15965,1830,12,-8.108,112.922
263310,Tengger Caldera,16023,1830,12,-7.942,112.95
311360,Shishaldin,20062,1830,11,54.756,-163.97
233020,"Fournaise, Piton de la",14269,1830,10,-21.244,55.708
282110,Asosan,17280,1830,8,32.884,131.104
311350,Fisher,20052,1830,8,54.65,-164.43
371020,Reykjanes,12506,1830,3,63.85,-22.566
263310,Tengger Caldera,16022,1830,3,-7.942,112.95
282110,Asosan,17278,1830,2,32.884,131.104
263320,Lamongan,16071,1830,2,-7.979,113.342
282020,Io-Torishima,16914,1829,12,27.881,128.223
263310,Tengger Caldera,16021,1829,11,-7.942,112.95
357021,Maipo,11903,1829,9,-34.164,-69.832
300260,Klyuchevskoy,19416,1829,9,56.056,160.642
351020,"Ruiz, Nevado del",11284,1829,6,4.892,-75.324
282110,Asosan,17277,1829,6,32.884,131.104
263090,Tangkubanparahu,15669,1829,4,-6.77,107.6
266100,Lokon-Empung,16443,1829,3,1.358,124.792
263300,Semeru,15964,1829,2,-8.108,112.922
263320,Lamongan,16070,1829,1,-7.979,113.342
357080,Antuco,19903,1828,12,-37.406,-71.349
263250,Merapi,15868,1828,12,-7.54,110.446
351080,Galeras,11356,1828,10,1.22,-77.37
351020,"Ruiz, Nevado del",11283,1828,6,4.892,-75.324
282110,Asosan,17276,1828,6,32.884,131.104
300070,Gorely,19014,1828,6,52.559,158.03
263130,Guntur,15701,1828,5,-7.143,107.84
233010,Karthala,14178,1828,5,-11.75,43.38
300100,Avachinsky,19087,1828,4,53.256,158.836
351060,Purace,11317,1827,11,2.32,-76.4
282110,Asosan,17275,1827,11,32.884,131.104
342060,Atitlan,10641,1827,9,14.583,-91.186
300100,Avachinsky,19086,1827,6,53.256,158.836
273030,Mayon,13606,1827,6,13.257,123.685
263130,Guntur,15700,1827,5,-7.143,107.84
282110,Asosan,17274,1827,5,32.884,131.104
342060,Atitlan,10640,1827,3,14.583,-91.186
241040,White Island,14460,1826,12,-37.52,177.18
342060,Atitlan,10639,1826,11,14.583,-91.186
311350,Fisher,20051,1826,10,54.65,-164.43
263090,Tangkubanparahu,15668,1826,10,-6.77,107.6
263200,Dieng Volcanic Complex,15774,1826,10,-7.2,109.879
263280,Kelut,15944,1826,10,-7.93,112.308
282110,Asosan,17273,1826,10,32.884,131.104
311310,Makushin,10442,1826,6,53.891,-166.923
351030,"Tolima, Nevado del",11302,1826,5,4.658,-75.33
357021,Maipo,11902,1826,3,-34.164,-69.832
263310,Tengger Caldera,16020,1825,11,-7.942,112.95
263180,Slamet,15731,1825,10,-7.242,109.208
263130,Guntur,15699,1825,6,-7.143,107.84
351030,"Tolima, Nevado del",11301,1825,3,4.658,-75.33
353010,Fernandina,11657,1825,2,-0.37,-91.55
233020,"Fournaise, Piton de la",14268,1824,12,-21.244,55.708
383060,Lanzarote,13127,1824,7,29.03,-13.63
211020,Vesuvius,13351,1824,7,40.821,14.426
265090,Banda Api,16413,1824,4,-4.523,129.881
233020,"Fournaise, Piton de la",14267,1824,2,-21.244,55.708
263320,Lamongan,16068,1824,1,-7.979,113.342
332010,Kilauea,10063,1823,8,19.421,-155.287
372030,Katla,12675,1823,6,63.633,-19.083
351080,Galeras,11355,1823,6,1.22,-77.37
373010,Grimsvotn,12813,1823,2,64.416,-17.316
332010,Kilauea,10062,1823,2,19.421,-155.287
263310,Tengger Caldera,16019,1822,12,-7.942,112.95
263250,Merapi,15867,1822,12,-7.54,110.446
357020,San Jose,11914,1822,11,-33.789,-69.895
357120,Villarrica,12122,1822,11,-39.42,-71.93
351030,"Tolima, Nevado del",11300,1822,11,4.658,-75.33
263140,Galunggung,15718,1822,10,-7.25,108.058
261140,Marapi,15419,1822,7,-0.38,100.474
345060,Irazu,11205,1822,5,9.979,-83.852
283190,Zaozan,17972,1822,5,38.144,140.44
285030,Toya,18597,1822,3,42.544,140.839
282090,Kirishimayama,17140,1822,1,31.934,130.862
233010,Karthala,14177,1821,12,-11.75,43.38
372020,Eyjafjallajokull,12562,1821,12,63.633,-19.633
263320,Lamongan,16067,1821,12,-7.979,113.342
283220,Chokaisan,18032,1821,5,39.099,140.049
264050,Sangeang Api,16237,1821,3,-8.2,119.07
264010,Batur,16180,1821,3,-8.242,115.375
233020,"Fournaise, Piton de la",14266,1821,2,-21.244,55.708
283190,Zaozan,17971,1821,1,38.144,140.44
211060,Etna,13735,1820,12,37.748,14.999
358090,Fueguino,12332,1820,11,-54.97,-70.262
265090,Banda Api,16412,1820,6,-4.523,129.881
233020,"Fournaise, Piton de la",14265,1820,1,-21.244,55.708
390090,Saunders,13211,1819,12,-57.8,-26.483
390130,Zavodovski,13228,1819,12,-56.3,-27.57
264040,Tambora,16232,1819,8,-8.25,118
343100,San Miguel,10840,1819,7,13.434,-88.269
211060,Etna,13734,1819,5,37.748,14.999
353010,Fernandina,11656,1819,5,-0.37,-91.55
263300,Semeru,15963,1818,11,-8.108,112.922
263130,Guntur,15698,1818,10,-7.143,107.84
263320,Lamongan,13676,1818,10,-7.979,113.342
376010,Jan Mayen,12968,1818,4,71.087,-8.146
341040,Colima,10436,1818,2,19.514,-103.62
342040,Almolonga,10630,1818,1,14.797,-91.519
261230,Dempo,15549,1817,12,-4.016,103.121
311290,Okmok,19836,1817,3,53.43,-168.13
263340,Raung,16113,1817,1,-8.119,114.056
263350,Ijen,16169,1817,1,-8.058,114.242
233020,"Fournaise, Piton de la",14264,1817,1,-21.244,55.708
384010,Fogo,10362,1816,12,14.95,-24.35
233020,"Fournaise, Piton de la",14263,1816,12,-21.244,55.708
265090,Banda Api,16411,1816,10,-4.523,129.881
263130,Guntur,15697,1816,9,-7.143,107.84
282110,Asosan,17272,1816,6,32.884,131.104
373010,Grimsvotn,12812,1816,5,64.416,-17.316
263340,Raung,16112,1815,12,-8.119,114.056
263130,Guntur,15696,1815,8,-7.143,107.84
233020,"Fournaise, Piton de la",14262,1815,8,-21.244,55.708
263310,Tengger Caldera,16017,1815,4,-7.942,112.95
283110,Asamayama,17751,1815,2,36.406,138.523
282110,Asosan,17271,1815,2,32.884,131.104
233020,"Fournaise, Piton de la",14261,1815,1,-21.244,55.708
233010,Karthala,14176,1814,12,-11.75,43.38
268060,Gamalama,16621,1814,11,0.8,127.33
233020,"Fournaise, Piton de la",14260,1814,9,-21.244,55.708
353010,Fernandina,11654,1814,7,-0.37,-91.55
242030,Raoul Island,14696,1814,3,-29.27,-177.92
273030,Mayon,13605,1814,2,13.257,123.685
360150,Soufriere St. Vincent,12451,1814,1,13.33,-61.18
233020,"Fournaise, Piton de la",14259,1813,9,-21.244,55.708
353010,Fernandina,11653,1813,7,-0.37,-91.55
353050,"Negra, Sierra",11702,1813,7,-0.83,-91.17
353030,Darwin,11693,1813,6,-0.18,-91.28
300260,Klyuchevskoy,19414,1813,2,56.056,160.642
268060,Gamalama,16620,1812,9,0.8,127.33
290050,Etorofu-Atosanupuri [Atosanupuri],18747,1812,9,44.808,147.131
300260,Klyuchevskoy,19413,1812,9,56.056,160.642
267040,Awu,16556,1812,8,3.689,125.447
233020,"Fournaise, Piton de la",14258,1812,8,-21.244,55.708
290030,Chachadake [Tiatia],18739,1812,8,44.353,146.252
360150,Soufriere St. Vincent,12450,1812,4,13.33,-61.18
360060,Soufriere Guadeloupe,12364,1812,4,16.044,-61.664
211060,Etna,13732,1811,10,37.748,14.999
382080,Sete Cidades,13021,1811,6,37.87,-25.78
290150,Chirpoi,18780,1811,6,46.532,150.871
263280,Kelut,15941,1811,6,-7.93,112.308
268060,Gamalama,16619,1811,2,0.8,127.33
382080,Sete Cidades,13020,1811,2,37.87,-25.78
284040,Miyakejima,18266,1811,1,34.094,139.526
233020,"Fournaise, Piton de la",14257,1810,11,-21.244,55.708
233020,"Fournaise, Piton de la",14256,1809,7,-21.244,55.708
283190,Zaozan,17970,1809,6,38.144,140.44
263130,Guntur,15695,1809,5,-7.143,107.84
211060,Etna,13731,1809,3,37.748,14.999
263320,Lamongan,13674,1808,12,-7.979,113.342
600000,Unknown Source,13307,1808,12,0,0
382030,San Jorge,12994,1808,5,38.65,-28.08
273070,Taal,16843,1808,2,14.002,120.993
263130,Guntur,15694,1807,9,-7.143,107.84
233020,"Fournaise, Piton de la",14255,1807,3,-21.244,55.708
300260,Klyuchevskoy,19412,1807,2,56.056,160.642
283190,Zaozan,17969,1806,7,38.144,140.44
282110,Asosan,17269,1806,6,32.884,131.104
263320,Lamongan,16066,1806,5,-7.979,113.342
357080,Antuco,19901,1806,5,-37.406,-71.349
357120,Villarrica,12120,1806,4,-39.42,-71.93
263170,Cereme,15727,1805,4,-6.892,108.4
